,,,,,,ADVERTISING AND PRESS,,,,,,,Campaign materials,,,,,,,Campaign activity,,,Data and infrastructure,,,,,,,,Production Services,,,,Consultancy,,,,,Research,,,,,,,Miscellaneous,,,,,,,,Completely unclear
Supplier,Party,Total Spend,Expense Category,Supplier,More than 1 service,ADVERTISING AND PRESS,Merchandise,Newspaper or magazine advertising,Social media advertising,Online advertising (i.e. web advertising but not online newspapers or social media),"Other forms of advertising (billboards, advans, digital posters outside)",PR,Campaign materials,Design services,Campaign material printing,Paid leaflet delivery/ postage,Event costs/Venue hire,"Creative content owned by a third party (e.g. Getty images, PA images, demo music)",Translation/Braile/British Sign Language services,Campaign activity,Fundraising,Phone banking,Data and infrastructure,Campaign database or CRM,Data Services and analysis,IT infrastructure and support,Telecommunications services,Mobile application services,Email services,Website services,Production Services,Video editing/ production,Audio editing/production,Photos editing/production,Consultancy,Communication consultants,Design consultants,Social media strategy and consultancy,Data consultancy,Research,Polling,Focus groups,Ordinance survey data,Message testing,Archival research,Other forms of research,Miscellaneous,Catering,Accommodation,Expenses claimed by provider,Office infrastructure and supplies,Physical Security,Recruitment services/staffing costs,Transport,Completely unclear
The Right Sort Mailing Co Ltd,Plaid Cymru - The Party of Wales,"£18,503.06",Unsolicited material to electors,The Right Sort Mailing Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,503.06"
Royal Mail Group Ltd,Scottish National Party (SNP),"£5,305.38",Unsolicited material to electors,Royal Mail Group Ltd,,,,,,,,,,,,"£5,305.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG3 Group Holdings Ltd,Reform UK,"£309,864.65",Unsolicited material to electors,DG3 Group Holdings Ltd,,,,,,,,,,,,"£309,864.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnston Mailing,Labour Party,"£1,551.02",Unsolicited material to electors,Johnston Mailing,,,,,,,,,,,,"£1,551.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whistl UK,Labour Party,"£1,248,430.76",Unsolicited material to electors,Whistl UK,,,,,,,,,,,,"£1,248,430.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callhub,Labour Party,"£18,137.31",Unsolicited material to electors,Callhub,,,,,,,,,,,,,,,,,,,,,,,"£18,137.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go Creative Design Ltd,Labour Party,"£1,625.00",Unsolicited material to electors,Go Creative Design Ltd,,,,,,,,,,"£1,625.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neopost Limited,Labour Party,"£36,521.17",Unsolicited material to electors,Neopost Limited,y,,,,,,,,,,,"£35,776.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,910.09",,,,
Sharp Cat,Labour Party,"£10,820.35",Unsolicited material to electors,Sharp Cat,,,,,,,,,,,,"£10,820.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angus Print,Labour Party,"£1,206.34",Unsolicited material to electors,Angus Print,,,,,,,,,,,"£1,206.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Direct Mail Company,Labour Party,"£7,980.00",Unsolicited material to electors,The Direct Mail Company,,,,,,,,,,,,"£7,980.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Mailing People,Labour Party,"£10,368.24",Unsolicited material to electors,The Mailing People,,,,,,,,,,,,"£10,368.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adams of Rye,Labour Party,"£1,146.80",Unsolicited material to electors,Adams of Rye,,,,,,,,,,,"£1,146.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plymouth Local Campaign Forum,Labour Party,"£1,903.82",Unsolicited material to electors,Plymouth Local Campaign Forum,y,,,,,,,,,,"£1,723.82",,£180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplep Marketing Ltd,Reform UK,"£200,758.33",Unsolicited material to electors,Triplep Marketing Ltd,,,,,,,,,,,,"£144,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£56,758.33"
Mailchimp,Co-operative Party,"£5,353.50",Unsolicited material to electors,Mailchimp,,,,,,,,,,,,,,,,,,,,,,,,,"£5,353.50",,,,,,,,,,,,,,,,,,,,,,,,,,
Cavalier Mailing,The Universal Good Party,"£1,131.32",Unsolicited material to electors,Cavalier Mailing,,,,,,,,,,"£1,131.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dekko Limitd,Women's Equality Party,"£2,058.70",Unsolicited material to electors,Dekko Limitd,,,,,,,,,,"£2,058.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
People for Print Ltd,Green Party,"£1,096.50",Unsolicited material to electors,People for Print Ltd,,,,,,,,,,,"£1,096.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bluetree Design & Print,Green Party,"£1,405.98",Unsolicited material to electors,Bluetree Design & Print,,,,,,,,,,,"£1,405.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anglia Print,Green Party,"£4,904.50",Unsolicited material to electors,Anglia Print,,,,,,,,,,,"£4,904.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM Solutions,Conservative and Unionist Party,"£535,670.08",Unsolicited material to electors,PM Solutions,y,,,,,,,,,,"£1,812.00","£533,858.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill,Conservative and Unionist Party,"£26,265.66",Unsolicited material to electors,Hill,y,,"£11,131.66",,,,,,,,"£14,271.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£863.00
Whistl,Conservative and Unionist Party,"£2,436,522.48",Unsolicited material to electors,Whistl,,,,,,,,,,,,"£1,886,130.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£550,392.46"
Dockmail,Green Party,"£1,767.29",Unsolicited material to electors,Dockmail,,,,,,,,,,"£1,767.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Mail,Conservative and Unionist Party,"£203,123.07",Unsolicited material to electors,Royal Mail,,,,,,,,,,,,"£203,123.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDCC Ltd,The Independent Group for Change [De-registered 23/07/20],"£19,364.32",Unsolicited material to electors,IDCC Ltd,,,,,,,,,,,,"£19,364.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cotswolds CA,Conservative and Unionist Party,"£17,450.19",Unsolicited material to electors,The Cotswolds CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,450.19"
South West Hertfordshire CA,Conservative and Unionist Party,"£1,915.60",Unsolicited material to electors,South West Hertfordshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,915.60"
Brigg And Goole CA,Conservative and Unionist Party,"£2,130.00",Unsolicited material to electors,Brigg And Goole CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,130.00"
North Swindon CA,Conservative and Unionist Party,"£1,760.20",Unsolicited material to electors,North Swindon CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,760.20"
Design Place Creative Services Limited,Conservative and Unionist Party,"£81,774.02",Unsolicited material to electors,Design Place Creative Services Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£81,774.02",,,,,,,,,,,,,,,,,,
MySociety,Conservative and Unionist Party,"£1,500.00",Unsolicited material to electors,MySociety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,500.00"
Blackpool North And Cleveleys CA - Paul Maynard MP,Conservative and Unionist Party,"£4,729.00",Unsolicited material to electors,Blackpool North And Cleveleys CA - Paul Maynard MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,729.00"
Aberdeen North CA,Conservative and Unionist Party,"£4,837.05",Unsolicited material to electors,Aberdeen North CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,837.05"
East Hampshire CA,Conservative and Unionist Party,"£1,241.96",Unsolicited material to electors,East Hampshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,241.96"
Ancient House Printing Group,English Democrats,"£6,040.39",Unsolicited material to electors,Ancient House Printing Group,,,,,,,,,,,"£6,040.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critiqom Limited,Scottish National Party (SNP),"£425,114.05",Unsolicited material to electors,Critiqom Limited,,,,,,,,,,,"£425,114.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lion FPG,Labour Party,"£1,761.50",Unsolicited material to electors,Lion FPG,y,,,,,,,,,,"£1,328.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£651.40
Promogroup Ltd,Labour Party,"£2,268.00",Unsolicited material to electors,Promogroup Ltd,,,,,,,,,,,"£2,268.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J Thomson Colour Printers,Labour Party,"£16,836.74",Unsolicited material to electors,J Thomson Colour Printers,,,,,,,,,,,"£16,836.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLO Managed Services,Labour Party,"£1,843.11",Unsolicited material to electors,SOLO Managed Services,,,,,,,,,,,,"£1,843.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Print Express,Labour Party,"£3,285.00",Unsolicited material to electors,Print Express,,,,,,,,,,,"£3,285.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formara,Labour Party,"£1,634.80",Unsolicited material to electors,Formara,,,,,,,,,,,,"£1,634.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Point Communications Limited,Reform UK,"£2,340.00",Unsolicited material to electors,Full Point Communications Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,340.00",,,,,,,,,,,,,,,,,,,
The Insert Company,The Socialist Party of Great Britain,"£3,456.00",Unsolicited material to electors,The Insert Company,,,,"£3,456.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postforce Ltd,Green Party,"£3,455.76",Unsolicited material to electors,Postforce Ltd,,,,,,,,,,,,"£3,455.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jellyfish Solutions Ltd,Green Party,"£1,900.00",Unsolicited material to electors,Jellyfish Solutions Ltd,,,,,,,,,,,"£1,900.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Cumbria,Green Party,"£1,131.00",Unsolicited material to electors,University of Cumbria,,,,,,,,,,,"£1,131.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Square One Digital Ltd,Green Party,"£1,180.10",Unsolicited material to electors,Square One Digital Ltd,,,,,,,,,,,"£1,180.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Norfolk CA,Conservative and Unionist Party,"£3,170.00",Unsolicited material to electors,South Norfolk CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,170.00"
Kettering CA,Conservative and Unionist Party,"£2,032.00",Unsolicited material to electors,Kettering CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,032.00"
Cheadle CA,Conservative and Unionist Party,"£6,299.22",Unsolicited material to electors,Cheadle CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,299.22"
Bolton South East CA,Conservative and Unionist Party,"£2,068.40",Unsolicited material to electors,Bolton South East CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,068.40"
Wells CA,Conservative and Unionist Party,"£8,152.00",Unsolicited material to electors,Wells CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,152.00"
Mailacod,Conservative and Unionist Party,"£60,339.20",Unsolicited material to electors,Mailacod,y,,,,,,,,,,"£9,183.35","£51,155.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mid Dorset And North Poole CA,Conservative and Unionist Party,"£1,923.24",Unsolicited material to electors,Mid Dorset And North Poole CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,923.24"
Washington And Sunderland West CA,Conservative and Unionist Party,"£1,058.14",Unsolicited material to electors,Washington And Sunderland West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,058.14"
Harrow East CA,Conservative and Unionist Party,"£8,895.19",Unsolicited material to electors,Harrow East CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,895.19"
Digital Edge,Proud of Oldham & Saddleworth,"£1,135.00",Unsolicited material to electors,Digital Edge,,,,,,,,,,,"£1,135.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Mail,Plaid Cymru - The Party of Wales,"£4,484.81",Unsolicited material to electors,Royal Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,484.81"
Simply Digital Print,Labour Party,"£1,432.80",Unsolicited material to electors,Simply Digital Print,,,,,,,,,,,"£1,432.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Encore Envelopes,Labour Party,"£20,174.53",Unsolicited material to electors,Encore Envelopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,174.53",,,,
Central Mailing Services,Labour Party,"£4,599.98",Unsolicited material to electors,Central Mailing Services,,,,,,,,,,,,"£4,599.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Mail,Labour Party,"£28,758.14",Unsolicited material to electors,Royal Mail,,,,,,,,,,,,"£28,758.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultimate Print Limited,Labour Party,"£1,550.00",Unsolicited material to electors,Ultimate Print Limited,,,,,,,,,,,"£1,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakergoodchild,Reform UK,"£192,714.15",Unsolicited material to electors,Bakergoodchild,y,,,,,,,,,,"£51,254.35","£141,459.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scunthorpe CA,Conservative and Unionist Party,"£1,415.00",Unsolicited material to electors,Scunthorpe CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,415.00"
South Swindon CA,Conservative and Unionist Party,"£1,760.20",Unsolicited material to electors,South Swindon CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,760.20"
Angus CA,Conservative and Unionist Party,"£1,513.00",Unsolicited material to electors,Angus CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,513.00"
Dewsbury CA,Conservative and Unionist Party,"£4,392.79",Unsolicited material to electors,Dewsbury CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,392.79"
Eagle Envelopes,Conservative and Unionist Party,"£2,666.75",Unsolicited material to electors,Eagle Envelopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,666.75",,,,
Sunderland Central CA,Conservative and Unionist Party,"£1,058.12",Unsolicited material to electors,Sunderland Central CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,058.12"
Great Yarmouth CA,Conservative and Unionist Party,"£3,000.00",Unsolicited material to electors,Great Yarmouth CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000.00"
Mamsp Ltd,Conservative and Unionist Party,"£127,334.26",Unsolicited material to electors,Mamsp Ltd,,,,,,,,,,,,"£127,334.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrexham CA,Conservative and Unionist Party,"£1,466.05",Unsolicited material to electors,Wrexham CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,466.05"
Halifax CA,Conservative and Unionist Party,"£2,455.00",Unsolicited material to electors,Halifax CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,455.00"
Hazel Grove CA,Conservative and Unionist Party,"£6,280.76",Unsolicited material to electors,Hazel Grove CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,280.76"
Ruddocks,Lincolnshire Independents Lincolnshire First,"£1,910.00",Unsolicited material to electors,Ruddocks,,,,,,,,,,,,"£1,910.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harcourt Colour Print,Plaid Cymru - The Party of Wales,"£5,319.00",Unsolicited material to electors,Harcourt Colour Print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,319.00"
Contract Solutions Grampian Limited,Scottish National Party (SNP),"£1,708.47",Unsolicited material to electors,Contract Solutions Grampian Limited,,,,,,,,,,,,"£1,708.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costco,Labour Party,"£3,926.09",Unsolicited material to electors,Costco,,,,,,,,,,,,"£3,926.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jupiter Associates Ltd,Labour Party,"£9,679.00",Unsolicited material to electors,Jupiter Associates Ltd,y,,,,,,,,,,£288.00,"£9,391.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Print North East,Labour Party,"£1,183.00",Unsolicited material to electors,Print North East,,,,,,,,,,,"£1,183.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Letterbox Distribution,Labour Party,"£1,444.00",Unsolicited material to electors,Letterbox Distribution,,,,,,,,,,,,"£1,444.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compliant Enga Sys,Reform UK,"£60,000.00",Unsolicited material to electors,Compliant Enga Sys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£60,000.00"
Panther Print & Design,Reform UK,"£1,040.00",Unsolicited material to electors,Panther Print & Design,,,,,,,,,,,£520.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£520.00
newcreation.com ltd,Democratic Unionist Party - D.U.P.,"£2,310.00",Unsolicited material to electors,newcreation.com ltd,,,,,,,,,,"£2,310.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomeryshire CA,Conservative and Unionist Party,"£11,171.81",Unsolicited material to electors,Montgomeryshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,171.81"
Birmingham Erdington CA,Conservative and Unionist Party,"£1,767.37",Unsolicited material to electors,Birmingham Erdington CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,767.37"
East Worthing And Shoreham CA,Conservative and Unionist Party,"£2,380.00",Unsolicited material to electors,East Worthing And Shoreham CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,380.00"
South Suffolk CA,Conservative and Unionist Party,"£2,618.00",Unsolicited material to electors,South Suffolk CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,618.00"
Weaver Vale CA,Conservative and Unionist Party,"£1,300.32",Unsolicited material to electors,Weaver Vale CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,300.32"
Lewes CA,Conservative and Unionist Party,"£15,257.30",Unsolicited material to electors,Lewes CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,257.30"
Vale Of Glamorgan CA,Conservative and Unionist Party,£50.00,Unsolicited material to electors,Vale Of Glamorgan CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.00
Westminster City Council,Conservative and Unionist Party,"£1,152.00",Unsolicited material to electors,Westminster City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,152.00"
Calder Valley CA,Conservative and Unionist Party,"£13,813.78",Unsolicited material to electors,Calder Valley CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£13,813.78"
North Devon CA,Conservative and Unionist Party,"£4,929.35",Unsolicited material to electors,North Devon CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,929.35"
Stirling CA,Conservative and Unionist Party,"£15,875.19",Unsolicited material to electors,Stirling CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,875.19"
Carlisle CA,Conservative and Unionist Party,"£1,295.00",Unsolicited material to electors,Carlisle CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,295.00"
Winchester CA,Conservative and Unionist Party,"£2,963.83",Unsolicited material to electors,Winchester CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,963.83"
Solopress,Scottish Family Party,"£1,198.05",Unsolicited material to electors,Solopress,,,,,,,,,,,"£1,198.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McKenzie Quality Print Limited,Scottish National Party (SNP),"£2,288.80",Unsolicited material to electors,McKenzie Quality Print Limited,,,,,,,,,,,"£2,288.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q Design Ltd,Labour Party,"£1,906.68",Unsolicited material to electors,Q Design Ltd,,,,,,,,,,,"£1,906.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MK Print Solutions,Reform UK,"£1,948.00",Unsolicited material to electors,MK Print Solutions,,,,,,,,,,,"£1,948.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SevernPrint,Green Party,"£2,114.00",Unsolicited material to electors,SevernPrint,,,,,,,,,,,"£2,114.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aberdeen South CA,Conservative and Unionist Party,"£4,837.05",Unsolicited material to electors,Aberdeen South CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,837.05"
Brentford And Isleworth CA,Conservative and Unionist Party,"£2,713.71",Unsolicited material to electors,Brentford And Isleworth CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,713.71"
Selby And Ainsty CA,Conservative and Unionist Party,"£5,166.95",Unsolicited material to electors,Selby And Ainsty CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,166.95"
Forest Of Dean CA,Conservative and Unionist Party,"£6,502.96",Unsolicited material to electors,Forest Of Dean CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,502.96"
Central Suffolk And North Ipswich CA,Conservative and Unionist Party,"£6,461.94",Unsolicited material to electors,Central Suffolk And North Ipswich CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,461.94"
Keighley CA,Conservative and Unionist Party,"£3,018.50",Unsolicited material to electors,Keighley CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,018.50"
West Suffolk CA,Conservative and Unionist Party,"£1,264.40",Unsolicited material to electors,West Suffolk CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,264.40"
North East Somerset CA,Conservative and Unionist Party,"£20,448.99",Unsolicited material to electors,North East Somerset CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,448.99"
Newton Abbot CA,Conservative and Unionist Party,"£4,392.10",Unsolicited material to electors,Newton Abbot CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,392.10"
Houghton And Sunderland South CA,Conservative and Unionist Party,"£1,058.12",Unsolicited material to electors,Houghton And Sunderland South CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,058.12"
Stevenage CA,Conservative and Unionist Party,"£8,740.90",Unsolicited material to electors,Stevenage CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,740.90"
Colne Valley CA,Conservative and Unionist Party,"£7,432.97",Unsolicited material to electors,Colne Valley CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,432.97"
Eddisbury CA,Conservative and Unionist Party,"£5,228.40",Unsolicited material to electors,Eddisbury CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,228.40"
The Wrekin CA,Conservative and Unionist Party,"£1,373.85",Unsolicited material to electors,The Wrekin CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,373.85"
Truro And Falmouth CA,Conservative and Unionist Party,"£2,340.83",Unsolicited material to electors,Truro And Falmouth CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,340.83"
West London Management And Marketing Consultancy Ltd,Conservative and Unionist Party,"£1,975.93",Unsolicited material to electors,West London Management And Marketing Consultancy Ltd,,,,,,,,,,,,"£1,975.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prater Raines Ltd,Liberal Democrats,"£21,979.55",Advertising,Prater Raines Ltd,y,,,,,,,,,,,,,,,,,,,,,,,,£90.72,£734.40,,,,,,,,,,,,,,,,,,,,,,,,,"£21,154.43"
Telebells Call Centre Ltd,Liberal Democrats,"£16,156.10",Advertising,Telebells Call Centre Ltd,y,,,,,,,,,,,,,,,,,"£10,801.10",,,,,,,,,,,,,,,,,,"£5,250.00",,,,,,,,,,,,,,,£105.00
